Month_Year,Dasarian,Mangsa,RR_sum,Tavg_dasarian,RH_avg_dasarian,ss_dasarian,ff_avg_dasarian,ddd_car_most,wind_degrees,Potensi_Hujan,Musim,Mangsa_baru,Cuaca,wind_degrees_new
2000-01,1,7,208.2,27.24,82.9,4.84,3.1,W ,270,True,Hujan,7,1,270
2000-01,2,7,203.6,26.72,83.3,3.91,3.2,W ,270,True,Hujan,7,1,270
2000-01,3,7,128.5,26.62727273,82.90909091,2.527272727,4.363636364,W ,270,True,Hujan,7,1,270
2000-02,1,7,158.9,26.68,82.0,1.44,4.3,W ,270,True,Hujan,7,1,270
2000-02,2,8,55.3,27.37,80.2,3.56,3.9,SW,270,True,Hujan,8,1,225
2000-02,3,8,79.6,27.18888889,80.0,2.733333333,3.666666667,W ,270,True,Hujan,8,1,225
2000-03,1,9,55.3,27.3,80.9,3.49,3.8,W ,270,True,Hujan,9,1,180
2000-03,2,9,64.1,27.44,79.0,4.53,4.2,NW,315,True,Hujan,9,1,180
2000-03,3,9,153.8,27.1,82.63636364,4.590909091,2.727272727,E ,90,True,Hujan,9,1,180
2000-04,1,10,76.7,28.03,81.2,3.89,3.2,N ,0,True,Hujan,10,1,135
2000-04,2,10,87.8,27.34,83.5,4.28,3.0,E ,90,True,Hujan,10,1,135
2000-04,3,11,70.6,27.53,81.8,4.7,3.1,E ,90,True,Hujan,11,1,135
2000-05,1,11,74.7,27.43,80.2,5.25,3.4,E ,90,True,Hujan,11,1,135
2000-05,2,11,93.8,28.25,79.4,4.76,3.6,E ,90,True,Hujan,11,1,135
2000-05,3,12,11.2,28.10909091,79.63636364,6.545454545,3.909090909,E ,90,False,Kemarau,12,0,90
2000-06,1,12,33.3,27.36,77.6,5.78,4.1,E ,90,False,Kemarau,12,0,90
2000-06,2,12,2.3,27.1,75.4,5.59,4.3,E ,90,False,Kemarau,12,0,90
2000-06,3,12,0.0,26.87,73.5,7.17,3.7,E ,90,False,Kemarau,1,0,45
2000-07,1,1,0.0,26.8,73.6,7.76,3.7,E ,90,False,Kemarau,1,0,45
2000-07,2,1,4.4,26.93,71.9,7.65,5.7,E ,90,False,Kemarau,1,0,45
2000-07,3,1,2.5,26.70909091,71.90909091,7.781818182,4.727272727,E ,90,False,Kemarau,2,0,45
2000-08,1,1,0.0,26.62,73.6,7.66,4.9,E ,90,False,Kemarau,2,0,45
2000-08,2,2,0.0,26.48,70.7,7.27,4.0,E ,90,False,Kemarau,3,0,0
2000-08,3,2,0.0,27.27272727,70.63636364,7.927272727,4.727272727,E ,90,False,Kemarau,3,0,0
2000-09,1,3,0.0,27.84,69.6,8.0,4.7,E ,90,False,Kemarau,4,0,315
2000-09,2,3,0.0,27.82,70.7,7.62,4.8,E ,90,False,Kemarau,4,0,315
2000-09,3,4,0.0,28.56,68.5,7.92,4.8,E ,90,False,Kemarau,4,0,315
2000-10,1,4,0.0,29.18,67.5,6.9,4.7,E ,90,False,Kemarau,5,0,315
2000-10,2,4,31.3,28.63,74.6,3.05,3.7,E ,90,False,Kemarau,5,0,315
2000-10,3,5,156.0,28.09090909,76.18181818,4.354545455,3.545454545,E ,90,True,Hujan,6,1,270
2000-11,1,5,60.2,28.44,79.4,5.36,3.3,E ,90,True,Hujan,6,1,270
2000-11,2,6,93.4,27.72,82.7,4.12,3.3,NE,45,True,Hujan,6,1,270
2000-11,3,6,38.5,27.47,81.7,2.46,4.0,E ,90,False,Hujan,6,1,270
2000-12,1,6,0.0,28.53,66.3,6.02,4.5,W ,270,False,Hujan,6,1,270
2000-12,2,6,172.9,27.26,84.4,3.3,3.2,E ,90,True,Hujan,7,1,270
2000-12,3,6,60.0,28.89090909,75.0,5.490909091,3.636363636,E ,90,True,Hujan,7,1,270
2001-01,1,7,155.2,27.0,83.0,4.96,3.8,NW,315,True,Hujan,7,1,270
2001-01,2,7,33.9,27.01,81.6,2.53,3.8,NW,315,False,Hujan,7,1,270
2001-01,3,7,136.4,27.20909091,84.27272727,4.272727273,3.272727273,E ,90,True,Hujan,8,1,225
2001-02,1,7,149.5,26.35,83.6,2.05,4.4,W ,270,True,Hujan,8,1,225
2001-02,2,8,50.2,27.78,74.2,4.48,5.7,NW,315,True,Hujan,9,1,180
2001-02,3,8,133.3,27.2375,81.0,5.075,3.125,E ,90,True,Hujan,9,1,180
2001-03,1,9,324.4,26.78,84.2,5.62,3.0,S ,180,True,Hujan,9,1,180
2001-03,2,9,139.5,26.86,83.3,4.01,3.4,W ,270,True,Hujan,10,1,135
2001-03,3,9,125.1,27.24545455,83.0,4.627272727,3.272727273,E ,90,True,Hujan,10,1,135
2001-04,1,10,119.1,27.44,84.7,5.49,3.2,E ,90,True,Hujan,11,1,135
2001-04,2,10,90.3,26.93,83.1,5.15,3.0,E ,90,True,Hujan,11,1,135
2001-04,3,11,22.5,27.93,77.0,6.628582308,3.4,E ,90,False,Kemarau,12,0,90
2001-05,1,11,49.7,28.17,78.6,6.46,3.3,E ,90,False,Kemarau,12,0,90
2001-05,2,11,27.0,27.59,76.9,7.36,3.2,E ,90,False,Kemarau,12,0,90
2001-05,3,12,32.9,27.86363636,77.72727273,7.409090909,3.181818182,E ,90,False,Kemarau,12,0,90
2001-06,1,12,79.4,27.11,83.4,4.82,3.0,E ,90,True,Kemarau,12,0,90
2001-06,2,12,119.7,26.87,79.4,6.88,2.8,E ,90,True,Kemarau,1,0,45
2001-06,3,12,37.5,27.05,77.6,7.56,3.4,E ,90,False,Kemarau,1,0,45
2001-07,1,1,0.0,25.5,74.0,7.82,3.6,E ,90,False,Kemarau,1,0,45
2001-07,2,1,90.7,26.92,81.0,7.06,3.4,E ,90,True,Kemarau,1,0,45
2001-07,3,1,0.0,26.93636364,75.09090909,7.709090909,3.909090909,E ,90,False,Kemarau,1,0,45
2001-08,1,1,0.0,25.61,72.3,8.0,3.2,E ,90,False,Kemarau,2,0,45
2001-08,2,2,0.0,26.27,71.2,7.62,3.2,E ,90,False,Kemarau,2,0,45
2001-08,3,2,0.0,26.73636364,71.72727273,7.781818182,3.636363636,E ,90,False,Kemarau,3,0,0
2001-09,1,3,0.0,27.55,72.4,7.72,3.6,E ,90,False,Kemarau,3,0,0
2001-09,2,3,0.0,27.85,71.0,7.9,3.7,E ,90,False,Kemarau,4,0,315
2001-09,3,4,0.0,28.26,69.9,7.74,3.7,E ,90,False,Kemarau,4,0,315
2001-10,1,4,12.9,28.19,73.4,4.82,2.7,E ,90,False,Kemarau,4,0,315
2001-10,2,4,48.1,28.42,75.2,5.34,2.9,E ,90,False,Kemarau,4,0,315
2001-10,3,5,46.5,28.36363636,76.09090909,5.754545455,3.090909091,E ,90,False,Kemarau,5,0,315
2001-11,1,5,15.4,29.02,73.9,6.12,2.9,E ,90,False,Kemarau,5,0,315
2001-11,2,6,57.2,28.01,79.5,5.35,2.5,E ,90,True,Hujan,6,1,270
2001-11,3,6,63.0,27.85,80.1,4.09,2.6,E ,90,True,Hujan,6,1,270
2001-12,1,6,49.8,27.25,75.0,2.95,2.8,W ,270,False,Hujan,6,1,270
2001-12,2,6,223.6,27.1,81.7,4.04,2.7,E ,90,True,Hujan,6,1,270
2001-12,3,6,146.5,27.69090909,80.09090909,5.472727273,2.636363636,N ,0,True,Hujan,7,1,270
2002-01,1,7,213.3,27.33,81.6,5.29,3.2,NW,315,True,Hujan,7,1,270
2002-01,2,7,161.8,27.72,82.1,5.16,2.5,E ,90,True,Hujan,7,1,270
2002-01,3,7,196.1,26.5,85.45454545,3.009090909,2.818181818,W ,270,True,Hujan,8,1,225
2002-02,1,7,63.5,26.58,83.4,2.56,5.0,W ,270,True,Hujan,8,1,225
2002-02,2,8,90.3,27.08,81.3,4.69,5.3,W ,270,True,Hujan,9,1,180
2002-02,3,8,112.218662,27.2875,83.25,4.525,4.5,E ,90,True,Hujan,9,1,180
2002-03,1,9,75.2,27.21,84.7,3.8,3.3,N ,0,True,Hujan,9,1,180
2002-03,2,9,97.1,27.8,81.2,6.9,3.1,E ,90,True,Hujan,10,1,135
2002-03,3,9,36.2,27.79090909,82.18181818,5.0,3.272727273,NE,45,False,Hujan,10,1,135
2002-04,1,10,38.4,27.84,79.1,5.61,3.7,E ,90,False,Hujan,11,1,135
2002-04,2,10,71.78524078,27.53,82.7,5.33,3.5,E ,90,True,Hujan,11,1,135
2002-04,3,11,43.48524078,28.35,77.1,7.28,3.8,E ,90,False,Kemarau,12,0,90
2002-05,1,11,1.7,28.64,77.8,6.24,3.9,E ,90,False,Kemarau,12,0,90
2002-05,2,11,39.5,27.74,77.3,7.26,3.6,E ,90,False,Kemarau,12,0,90
2002-05,3,12,39.58524078,27.70909091,74.63636364,7.627272727,3.909090909,E ,90,False,Kemarau,12,0,90
2002-06,1,12,0.1,28.19,74.4,7.49,5.2,E ,90,False,Kemarau,12,0,90
2002-06,2,12,0.0,27.35,71.8,7.75,4.0,E ,90,False,Kemarau,1,0,45
2002-06,3,12,0.0,26.17,71.4,7.52,3.8,E ,90,False,Kemarau,1,0,45
2002-07,1,1,0.0,25.9,73.0,7.08,2.8,E ,90,False,Kemarau,1,0,45
2002-07,2,1,0.0,26.59,74.4,6.89,3.6,E ,90,False,Kemarau,1,0,45
2002-07,3,1,0.2,26.64545455,73.09090909,7.590909091,4.0,E ,90,False,Kemarau,1,0,45
2002-08,1,1,0.0,26.63,70.0,7.91,4.9,E ,90,False,Kemarau,2,0,45
2002-08,2,2,0.0,25.8,66.2,7.84,4.2,E ,90,False,Kemarau,2,0,45
2002-08,3,2,0.0,25.77272727,70.0,6.936363636,4.363636364,E ,90,False,Kemarau,2,0,45
2002-09,1,3,0.0,26.0,67.2,8.0,3.1,E ,90,False,Kemarau,3,0,0
2002-09,2,3,0.0,26.77,68.4,8.0,2.8,E ,90,False,Kemarau,3,0,0
2002-09,3,4,0.0,27.48,67.6,7.66,2.6,E ,90,False,Kemarau,3,0,0
2002-10,1,4,0.0,27.85,66.5,7.45,2.7,E ,90,False,Kemarau,4,0,315
2002-10,2,4,0.0,28.56,64.2,7.88,3.0,E ,90,False,Kemarau,4,0,315
2002-10,3,5,0.0,28.99090909,66.45454545,6.8,2.545454545,E ,90,False,Kemarau,4,0,315
2002-11,1,5,0.0,29.86,67.3,6.12,4.1,E ,90,False,Kemarau,4,0,315
2002-11,2,6,10.6,29.92,68.4,6.35,3.0,E ,90,False,Kemarau,5,0,315
2002-11,3,6,24.8,28.98,72.0,3.21,2.7,E ,90,False,Kemarau,5,0,315
2002-12,1,6,108.8,28.69,74.8,6.53,3.0,E ,90,True,Hujan,6,1,270
2002-12,2,6,19.8,29.4,73.4,6.78,3.1,E ,90,False,Hujan,6,1,270
2002-12,3,6,77.1,27.63636364,83.63636364,3.481818182,2.818181818,NW,315,True,Hujan,6,1,270
2003-01,1,7,252.6,27.31,81.2,3.31,3.1,W ,270,True,Hujan,6,1,270
2003-01,2,7,152.459331,28.24,76.9,6.33,3.8,NW,315,True,Hujan,6,1,270
2003-01,3,7,249.2,27.17272727,83.90909091,3.609090909,4.0,NW,315,True,Hujan,7,1,270
2003-02,1,7,131.5,27.19,87.7,4.0,2.2,W ,270,True,Hujan,7,1,270
2003-02,2,8,344.1,26.86,86.9,3.87,2.9,E ,90,True,Hujan,7,1,270
2003-02,3,8,65.1,27.9375,82.375,3.35,4.875,NW,315,True,Hujan,7,1,270
2003-03,1,9,132.3,27.33,82.1,5.4,3.0,NW,315,True,Hujan,8,1,225
2003-03,2,9,150.559331,27.44,79.5,6.03,2.4,E ,90,True,Hujan,8,1,225
2003-03,3,9,82.71866197,28.55454545,76.81818182,6.854545455,1.909090909,E ,90,True,Hujan,9,1,180
2003-04,1,10,82.45572233,28.47,78.9,5.44,2.2,E ,90,True,Hujan,9,1,180
2003-04,2,10,17.68524078,29.07,73.5,7.51,3.3,E ,90,False,Hujan,9,1,180
2003-04,3,11,9.5,28.79,74.2,6.4,3.3,E ,90,False,Hujan,10,1,135
2003-05,1,11,52.1,28.02,80.2,3.49,2.9,E ,90,True,Hujan,10,1,135
2003-05,2,11,6.3,27.65,78.6,6.58,3.0,E ,90,False,Hujan,11,1,135
2003-05,3,12,84.48524078,27.64545455,74.72727273,7.7,3.0,E ,90,True,Hujan,11,1,135
2003-06,1,12,0.7,27.85,72.3,8.0,4.3,E ,90,False,Kemarau,12,0,90
2003-06,2,12,51.5,27.11,75.5,7.3,3.5,E ,90,True,Kemarau,12,0,90
2003-06,3,12,0.815732881,26.75,75.0,6.9,2.6,E ,90,False,Kemarau,12,0,90
2003-07,1,1,0.0,25.67,71.9,7.82,2.8,E ,90,False,Kemarau,1,0,45
2003-07,2,1,0.0,25.78,71.2,7.96,2.9,E ,90,False,Kemarau,1,0,45
2003-07,3,1,0.0,26.76363636,70.09090909,7.627272727,3.181818182,E ,90,False,Kemarau,1,0,45
2003-08,1,1,0.0,25.75,70.0,7.8,3.4,E ,90,False,Kemarau,1,0,45
2003-08,2,2,0.0,26.18,70.9,7.52,3.4,E ,90,False,Kemarau,2,0,45
2003-08,3,2,0.0,26.7,69.54545455,7.818181818,3.636363636,E ,90,False,Kemarau,2,0,45
2003-09,1,3,0.0,26.66,64.4,7.89,3.8,E ,90,False,Kemarau,3,0,0
2003-09,2,3,0.0,28.08,66.8,7.86,3.4,E ,90,False,Kemarau,3,0,0
2003-09,3,4,0.0,28.18,65.8,7.96,3.5,E ,90,False,Kemarau,4,0,315
2003-10,1,4,0.0,28.85,69.7,7.24,3.3,E ,90,False,Kemarau,4,0,315
2003-10,2,4,0.0,29.02,63.8,6.05,3.1,E ,90,False,Kemarau,4,0,315
2003-10,3,5,14.0,28.55454545,65.18181818,6.127272727,2.545454545,E ,90,False,Kemarau,5,0,315
2003-11,1,5,5.0,29.45,69.9,6.87,2.6,E ,90,False,Kemarau,5,0,315
2003-11,2,6,95.60966702,28.57,76.9,4.82,2.4,E ,90,True,Hujan,6,1,270
2003-11,3,6,139.0,28.01,78.2,5.032290795,2.5,E ,90,True,Hujan,6,1,270
2003-12,1,6,37.81933405,28.15,79.9,3.35,2.1,E ,90,False,Hujan,6,1,270
2003-12,2,6,54.6,27.89,78.7,3.468436192,2.3,NE,45,True,Hujan,6,1,270
2003-12,3,6,38.11866197,28.1,72.63636364,4.290909091,3.636363636,NW,315,False,Hujan,7,1,270
2004-01,1,7,128.0,27.38,81.8,5.7,3.1,W ,270,True,Hujan,7,1,270
2004-01,2,7,216.7,27.86,83.7,3.03,2.1,E ,90,True,Hujan,7,1,270
2004-01,3,7,142.659331,27.29090909,85.45454545,3.763636364,2.272727273,E ,90,True,Hujan,8,1,225
2004-02,1,7,109.559331,27.46,80.2,3.65,4.5,W ,270,True,Hujan,8,1,225
2004-02,2,8,145.4,27.71,79.9,3.89,5.0,NW,315,True,Hujan,9,1,180
2004-02,3,8,338.1,26.81111111,86.88888889,5.677777778,2.555555556,W ,270,True,Hujan,9,1,180
2004-03,1,9,292.459331,26.77,88.2,3.05,2.6,W ,270,True,Hujan,9,1,180
2004-03,2,9,258.418662,27.13,85.0,2.79,2.7,N ,0,True,Hujan,10,1,135
2004-03,3,9,97.9,28.14545455,81.09090909,6.172727273,2.545454545,E ,90,True,Hujan,10,1,135
2004-04,1,10,9.285240775,28.58,78.7,7.18,2.9,E ,90,False,Hujan,11,1,135
2004-04,2,10,19.28524078,28.79,77.0,6.89,3.1,E ,90,False,Hujan,11,1,135
2004-04,3,11,73.5,28.66,79.9,7.44,3.1,E ,90,True,Hujan,11,1,135
2004-05,1,11,5.1,28.83,75.8,6.26,2.3,E ,90,False,Kemarau,12,0,90
2004-05,2,11,47.0,28.46,76.1,7.05,2.3,E ,90,False,Kemarau,12,0,90
2004-05,3,12,44.17048155,27.89090909,76.90909091,5.863636364,2.181818182,E ,90,False,Kemarau,12,0,90
2004-06,1,12,12.0,26.98,76.0,6.94,2.3,E ,90,False,Kemarau,12,0,90
2004-06,2,12,28.7,27.07,74.5,7.18,3.5,E ,90,False,Kemarau,12,0,90
2004-06,3,12,29.8,26.17,77.0,6.92,2.7,E ,90,False,Kemarau,1,0,45
2004-07,1,1,24.9,27.44,78.8,7.68,3.5,E ,90,False,Kemarau,1,0,45
2004-07,2,1,11.53146576,27.46,76.4,6.82,4.1,E ,90,False,Kemarau,1,0,45
2004-07,3,1,0.815732881,26.15454545,75.72727273,7.645454545,3.0,E ,90,False,Kemarau,1,0,45
2004-08,1,1,0.0,26.05,73.9,7.54,2.5,E ,90,False,Kemarau,1,0,45
2004-08,2,2,0.0,25.6,74.4,7.3,2.9,E ,90,False,Kemarau,2,0,45
2004-08,3,2,0.0,26.34545455,74.0,7.718181818,2.727272727,E ,90,False,Kemarau,2,0,45
2004-09,1,3,0.0,26.85,74.3,7.96,3.2,E ,90,False,Kemarau,3,0,0
2004-09,2,3,0.815732881,27.68,72.4,7.5,3.4,E ,90,False,Kemarau,3,0,0
2004-09,3,4,0.0,27.51,71.9,7.87,4.5,E ,90,False,Kemarau,4,0,315
2004-10,1,4,0.0,28.27,67.9,7.71,4.0,E ,90,False,Kemarau,4,0,315
2004-10,2,4,0.0,28.52,66.1,7.88,3.7,E ,90,False,Kemarau,4,0,315
2004-10,3,5,0.0,29.71818182,68.54545455,7.654545455,4.909090909,E ,90,False,Kemarau,4,0,315
2004-11,1,5,5.0,29.86,69.5,7.65,3.9,E ,90,False,Kemarau,5,0,315
2004-11,2,6,0.0,30.16,68.8,6.17,3.9,E ,90,False,Kemarau,5,0,315
2004-11,3,6,68.6,26.37,81.7,3.99,2.7,N ,0,True,Hujan,6,1,270
2004-12,1,6,83.6,27.25,84.5,3.09,3.1,E ,90,True,Hujan,6,1,270
2004-12,2,6,23.81933405,29.07,78.5,6.68,2.7,E ,90,False,Hujan,6,1,270
2004-12,3,6,111.0,27.74545455,82.54545455,2.827272727,3.454545455,E ,90,True,Hujan,6,1,270
2005-01,1,7,67.25933099,28.29,79.2,0.34,3.1,E ,90,True,Hujan,6,1,270
2005-01,2,7,87.85933099,27.69,81.4,0.37,3.5,W ,270,True,Hujan,6,1,270
2005-01,3,7,77.2,27.46363636,82.81818182,0.363636364,3.636363636,NW,315,True,Hujan,7,1,270
2005-02,1,7,97.6,28.04,79.4,6.753796348,4.5,NW,315,True,Hujan,7,1,270
2005-02,2,8,109.259331,28.13,80.8,5.343796348,3.1,E ,90,True,Hujan,7,1,270
2005-02,3,8,111.759331,27.3875,85.25,3.417245434,2.5,E ,90,True,Hujan,7,1,270
2005-03,1,9,119.059331,27.33,82.7,5.03,3.9,W ,270,True,Hujan,7,1,270
2005-03,2,9,63.05933099,28.08,81.4,6.14,3.0,W ,270,True,Hujan,8,1,225
2005-03,3,9,176.3704816,27.85454545,84.90909091,4.4,3.090909091,E ,90,True,Hujan,8,1,225
2005-04,1,10,95.78524078,27.09,87.6,3.69,1.9,E ,90,True,Hujan,8,1,225
2005-04,2,10,162.7704816,27.7,82.5,5.61,2.7,E ,90,True,Hujan,9,1,180
2005-04,3,11,16.8,29.21,76.4,7.46,5.9,E ,90,False,Hujan,9,1,180
2005-05,1,11,242.3,28.45,80.6,6.27,4.8,E ,90,True,Hujan,9,1,180
2005-05,2,11,0.0,27.35,73.8,7.62,5.8,E ,90,False,Hujan,9,1,180
2005-05,3,12,40.8,28.01818182,76.36363636,7.218181818,5.545454545,E ,90,False,Hujan,10,1,135
2005-06,1,12,53.1,27.95,79.6,7.39,7.1,E ,90,True,Hujan,10,1,135
2005-06,2,12,24.6,27.76,83.3,5.18,5.0,E ,90,False,Hujan,10,1,135
2005-06,3,12,98.0,27.61,83.3,5.97,5.2,E ,90,True,Hujan,11,1,135
2005-07,1,1,13.21573288,27.01,79.5,5.53,4.0,E ,90,False,Hujan,11,1,135
2005-07,2,1,109.3157329,27.44,80.6,7.33,4.6,E ,90,True,Hujan,11,1,135
2005-07,3,1,0.0,26.24545455,74.18181818,7.527272727,3.636363636,E ,90,False,Kemarau,12,0,90
2005-08,1,1,4.0,26.46,74.8,7.68,3.5,E ,90,False,Kemarau,12,0,90
2005-08,2,2,1.631465761,26.96,75.8,7.78,4.0,E ,90,False,Kemarau,12,0,90
2005-08,3,2,0.5,27.10909091,71.81818182,7.545454545,3.363636364,E ,90,False,Kemarau,1,0,45
2005-09,1,3,0.815732881,27.49,68.7,7.16,3.4,E ,90,False,Kemarau,1,0,45
2005-09,2,3,0.0,28.08,70.1,7.48,3.8,E ,90,False,Kemarau,1,0,45
2005-09,3,4,15.2,28.94,69.4,7.9,3.6,E ,90,False,Kemarau,2,0,45
2005-10,1,4,0.0,28.73,66.5,7.66,3.4,E ,90,False,Kemarau,3,0,0
2005-10,2,4,40.80966702,28.37,77.2,4.82,2.5,E ,90,False,Kemarau,4,0,315
2005-10,3,5,16.6,28.61818182,76.09090909,5.754545455,2.636363636,E ,90,False,Kemarau,4,0,315
2005-11,1,5,0.0,29.67,68.5,7.41,2.6,E ,90,False,Kemarau,5,0,315
2005-11,2,6,23.7,29.12,72.9,7.1,2.8,E ,90,False,Kemarau,5,0,315
2005-11,3,6,65.71933405,27.88,80.2,4.17,2.029465187,E ,90,True,Hujan,6,1,270
2005-12,1,6,98.21933405,27.59,84.1,3.17,1.9,E ,90,True,Hujan,6,1,270
2005-12,2,6,156.819334,27.08,85.6,4.00458159,1.7,N ,0,True,Hujan,6,1,270
2005-12,3,6,155.3,26.78181818,86.0,2.709090909,2.363636364,W ,270,True,Hujan,6,1,270
2006-01,1,7,244.759331,26.75,86.9,3.93,1.9,E ,90,True,Hujan,7,1,270
2006-01,2,7,79.51866197,27.33,82.3,3.69,4.2,W ,270,True,Hujan,7,1,270
2006-01,3,7,94.2,27.29090909,82.09090909,2.718181818,5.181818182,W ,270,True,Hujan,7,1,270
2006-02,1,7,417.818662,27.0,84.4,5.473796348,2.6,W ,270,True,Hujan,8,1,225
2006-02,2,8,250.4373239,27.46,84.1,6.06,2.4,W ,270,True,Hujan,8,1,225
2006-02,3,8,299.1,26.7625,87.125,3.629745434,3.25,W ,270,True,Hujan,9,1,180
2006-03,1,9,108.777993,26.83,84.5,2.27,3.5,S ,180,True,Hujan,9,1,180
2006-03,2,9,104.8,27.37,83.2,4.09,4.0,W ,270,True,Hujan,9,1,180
2006-03,3,9,128.2704816,27.57272727,83.72727273,3.7,4.090909091,W ,270,True,Hujan,10,1,135
2006-04,1,10,147.4852408,27.73,79.4,5.06,4.1,W ,270,True,Hujan,10,1,135
2006-04,2,10,73.18524078,27.74,83.5,5.63,2.4,E ,90,True,Hujan,11,1,135
2006-04,3,11,55.1,27.74,82.7,5.38,2.5,E ,90,True,Hujan,11,1,135
2006-05,1,11,179.1852408,27.57,84.2,5.39,2.4,E ,90,True,Hujan,11,1,135
2006-05,2,11,0.0,27.83,76.3,7.06,2.8,E ,90,False,Kemarau,12,0,90
2006-05,3,12,68.77048155,27.4,83.90909091,4.754545455,3.272727273,E ,90,True,Kemarau,12,0,90
2006-06,1,12,0.0,26.96,78.6,5.9,3.6,E ,90,False,Kemarau,12,0,90
2006-06,2,12,0.0,26.56,76.0,7.8,2.7,E ,90,False,Kemarau,12,0,90
2006-06,3,12,0.0,26.14,74.6,6.88,2.6,E ,90,False,Kemarau,12,0,90
2006-07,1,1,0.0,26.28,76.4,7.96,3.2,E ,90,False,Kemarau,1,0,45
2006-07,2,1,0.0,25.47,75.3,7.74,2.9,E ,90,False,Kemarau,1,0,45
2006-07,3,1,0.0,26.02727273,76.0,7.981818182,3.545454545,E ,90,False,Kemarau,1,0,45
2006-08,1,1,0.0,25.37,71.9,7.96,3.8,E ,90,False,Kemarau,1,0,45
2006-08,2,2,0.0,26.7,73.5,7.83,4.2,E ,90,False,Kemarau,1,0,45
2006-08,3,2,0.0,26.21818182,71.63636364,7.954545455,4.0,E ,90,False,Kemarau,2,0,45
2006-09,1,3,0.0,25.8,69.2,8.0,4.2,E ,90,False,Kemarau,2,0,45
2006-09,2,3,0.0,26.69,69.3,8.0,4.1,E ,90,False,Kemarau,3,0,0
2006-09,3,4,0.0,26.76,67.8,7.69,3.3,E ,90,False,Kemarau,3,0,0
2006-10,1,4,0.0,27.99,65.9,7.51,4.1,E ,90,False,Kemarau,4,0,315
2006-10,2,4,0.0,28.05,67.0,7.88,4.2,E ,90,False,Kemarau,4,0,315
2006-10,3,5,0.0,28.70909091,65.90909091,7.936363636,4.545454545,E ,90,False,Kemarau,4,0,315
2006-11,1,5,0.0,29.43,67.9,6.87,3.5,E ,90,False,Kemarau,4,0,315
2006-11,2,6,0.0,29.95,66.7,7.95,4.3,E ,90,False,Kemarau,5,0,315
2006-11,3,6,31.1,30.15,68.0,6.78,3.7,E ,90,False,Kemarau,5,0,315
2006-12,1,6,51.7,29.78,72.5,6.07,2.6,NE,45,True,Hujan,6,1,270
2006-12,2,6,67.24833512,29.17,77.4,3.82,2.2,W ,270,True,Hujan,6,1,270
2006-12,3,6,151.0249839,28.20909091,79.90909091,3.136363636,3.181818182,W ,270,True,Hujan,6,1,270
2007-01,1,7,122.6746479,28.75,69.8,6.39,4.3,E ,90,True,Hujan,6,1,270
2007-01,2,7,131.2153169,28.65,75.0,6.28,3.2,E ,90,True,Hujan,7,1,270
2007-01,3,7,149.8373239,27.77272727,82.45454545,4.136363636,3.363636364,N ,0,True,Hujan,7,1,270
2007-02,1,7,267.618662,27.51,81.9,4.293796348,5.0,W ,270,True,Hujan,7,1,270
2007-02,2,8,145.4153169,27.79,82.1,5.22,3.3,W ,270,True,Hujan,7,1,270
2007-02,3,8,225.7,26.6375,87.875,2.925,3.125,W ,270,True,Hujan,8,1,225
2007-03,1,9,176.5373239,27.66,82.4,3.6,6.2,W ,270,True,Hujan,8,1,225
2007-03,2,9,176.5373239,27.27,82.1,3.71,3.3,E ,90,True,Hujan,9,1,180
2007-03,3,9,116.3632337,27.32727273,84.09090909,2.754545455,3.363636364,N ,0,True,Hujan,9,1,180
